"","Gene","log2FC","pVal","qVal","Direction"
"2809","GPX4",-1.50369356584598e-19,0.999999999803453,1,"DOWN"
"2810","WDR47",-0.157220444688098,0.0479179075461783,0.466806873802168,"DOWN"
"2811","BIRC6",0.121585830039477,0.222012360803806,0.944048587473853,"UP"
"2812","OSBPL10;OSBPL11",-1.05848528512374e-15,0.999999942066859,1,"DOWN"
"2813","DST",5.44801839449949e-19,0.999999998452787,1,"UP"
"2814","ANKS1B",1.9270539680622e-15,0.999999963423812,1,"UP"
"2815","NOS1",-0.00105236158964824,0.892127679390282,1,"DOWN"
"2816","GGA3",0,1,1,"DOWN"
"2817","ATG7",-1.24239226376058e-13,0.999999524474322,1,"DOWN"
"2818","ABCG2",0,1,1,"DOWN"
"2819","ANK2",-1.92063912111711e-18,0.999999996977745,1,"DOWN"
"2820","ANK3",-1.06004981960777e-18,0.999999998875635,1,"DOWN"
"2821","PRRC2C",0,1,1,"DOWN"
"2822",NA,3.48777468690761e-16,0.999999966740237,1,"UP"
"2823","ERC1",0.0145295358105135,0.500672144816666,1,"UP"
"2824","WIPF2",0.192956220024321,0.00394208220900677,0.131433658592061,"UP"
"2825","CELF2",0,1,1,"DOWN"
"2826","NTNG2",0.0984501744823164,0.152164195409711,0.776066195719876,"UP"
"2827","SORBS2",0.0795092516643194,0.239794361713012,0.980788530780541,"UP"
"2828","LARP1",-2.68836890311781e-18,0.999999997027922,1,"DOWN"
"2829","EMC1",0.0554183254343881,0.128593188799813,0.715978579683048,"UP"
"2830","CACHD1",0,1,1,"DOWN"
"2831","EIF4G3",0,1,1,"DOWN"
"2832","ZBED5;CHCHD2",0.306997402749986,0.00013825188597142,0.0198500875779192,"UP"
"2833","CKAP5",-5.09508623853636e-19,0.999999997505169,1,"DOWN"
"2834","RNF11",0,1,1,"DOWN"
